## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.inventoryId,entity.modelCode,entity.grade,entity.versionCode,entity.versionDescription,entity.version,entity.fullColour,entity.interiorColor,entity.exteriorColor,entity.fuelConsumption,entity.driveTrain,entity.fuelType,entity.transmission,entity.eimCode,entity.modelSpecCode,entity.dealerId,entity.tmpDealerName,entity.phone,entity.collectionFilter_v2
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_19,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0020668,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_20,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0020671,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_21,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0020704,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_22,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0020721,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_23,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0020791,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_24,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0020807,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_25,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA0U0020865,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_26,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0020821,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_27,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0020866,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_28,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020861,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_29,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA4U0020870,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_30,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TAXU0020419,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_31,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA0U0020414,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_32,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA1U0020423,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_33,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0020439,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_34,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA6U0020417,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_35,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0020418,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_36,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0020413,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_37,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TAXU0020453,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_38,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TAXU0020534,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_39,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA1U0020468,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_40,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0020480,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_41,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0020513,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_42,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0020561,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_43,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020505,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_44,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020519,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_45,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020553,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_46,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020567,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_47,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020570,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_48,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA4U0020500,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_49,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0020506,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_50,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA6U0020465,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_51,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA6U0020482,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_52,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA7U0020474,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_53,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA7U0020488,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_54,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA7U0020538,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_55,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA7U0020569,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_56,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0020502,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_57,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0020458,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_58,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0020876,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_59,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA6U0020871,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_60,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TAXU0020372,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_61,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA1U0020406,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_62,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA4U0020402,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_63,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA6U0020403,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_64,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA7U0020409,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_65,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0019947,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_66,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TAXU0020064,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_67,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA0U0019960,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_68,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA1U0020003,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_69,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA1U0020065,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_70,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0019975,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_71,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA2U0019989,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_72,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0019953,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_73,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0019998,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_74,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020004,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_75,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA3U0020066,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_76,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA4U0019993,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_77,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0019954,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_78,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0019999,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_79,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0020022,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_80,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA5U0020067,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_81,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA6U0020031,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_82,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA7U0020054,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_83,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0019964,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_84,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA8U0020046,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
X-TrailT33A_H61GHEFC1_KADG_TDNARE9T33TEA-G---_85,X-TrailT33A N-Connecta,,,,40415,,1,,JN1T33TA9U0019987,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KADG,G,KAD,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,,,,Mayank
